id,version,genre,musicName,artist,bpm,easy,normal,hyper,extra,inFolderCheck,created_at,updated_at
718,20,ムラクモ,少年は空を辿る,Power Of Nature,140,16,33,44,50,1,2025-02-12 22:30:00,2025-02-12 22:30:00
719,20,ラウンドポップ,ゼロ・グラビティ,北川勝利(ROUND TABLE)＆ acane_madder,174,7,22,33,40,1,2025-02-12 22:30:00,2025-02-12 22:30:00
720,20,リフレクティブトランス,Diamond Dust,TAG,148,5,23,33,40,1,2025-02-12 22:30:00,2025-02-12 22:30:00
721,20,ロービットサンプリング,HEAT-BIT-HIT-BEAT,V.C.O.,180,12,32,41,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
722,20,一生涯パンク,青春の扉,TAKA & すわひでお,150-186,-1,28,40,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
723,20,胸キュン☆マーブル,ぶきように恋してる,達見 恵 featured by 佐野宏晃,136,9,21,31,37,1,2025-02-12 22:30:00,2025-02-12 22:30:00
724,20,幻想音樂,αρχη,Dormir,120,12,26,38,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
725,20,呪エモ？,ミサコの日記(見ちゃダメ！),Des-ROW＋ミサコちゃん,95-190,8,29,42,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
726,20,姫コア,KIMONO♥PRINCESS,jun,95-190,4,24,42,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
727,20,理系ポップ,恋はどう？モロ◎波動OK☆方程式！！,あべにゅうぷろじぇくと feat.佐倉紗織 produced by ave;new,128,11,28,36,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
728,21,C18H27NO3,C18H27NO3,Team Grimoire,210,13,30,43,49,1,2025-02-12 22:30:00,2025-02-12 22:30:00
729,21,draw!!!!,draw!!!!,"Music by PHQUASE, Vocal by ぁゅ",157,7,24,35,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
730,21,EDM,Into UR Heart,Sota Fujimori feat.yoshiko,140,5,23,33,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
731,21,J-エモ,流れ星ソニック,マッカチン企画 feat. sisi,172-186,8,22,31,40,1,2025-02-12 22:30:00,2025-02-12 22:30:00
732,21,VERSUS!!,VERSUS!!,しけもく,187-280,11,27,39,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
733,21,アートコア,Valanga,DJ TOTTO,186,15,32,43,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
734,21,アイドルラッシュ,妄想ダイヤモンド,sei☆shin feat.Eri,173,-1,21,32,40,1,2025-02-12 22:30:00,2025-02-12 22:30:00
735,21,アカシックハードコア,PRANA,TAG,188,6,27,38,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
736,21,あさきの刺激ロック,鳥無き島にて,あさき,126,9,24,37,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
737,21,アスレチックブギー,ATTRACTION!,96,248,-1,22,39,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
738,21,アンセム,天空の夜明け,Cuvelia,150,12,30,42,49,1,2025-02-12 22:30:00,2025-02-12 22:30:00
739,21,アンビション ポプコネ,existence(エレクトロポップン！MIX),persec connected by CapsColte,150,7,23,35,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
740,21,インボルク,生命の焔纏いて,WALPULG,184,15,31,42,49,1,2025-02-12 22:30:00,2025-02-12 22:30:00
741,21,ヴァリアントレイヴ,PUNISHER,TAG×PON,180,10,30,40,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
742,21,ウィザウチュナイ,Brand New World,VENUS,157,-1,24,33,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
743,21,ウィザウチュナイ-クアトロ-,Wow Wow VENUS,VENUS,157,10,27,35,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
744,21,ウィザウチュナイ-ゼクス-,Squeeze,VENUS feat. Mutsuhiko Izumi,173,8,25,38,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
745,21,ウィザウチュナイ-ツヴァイ-,Survival Games,VENUS,152,7,24,36,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
746,21,ウィザウチュナイ-トロワ-,Far Away,VENUS,160,9,25,37,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
747,21,ウィザウチュナイ-ペンデ-,Chu☆Chu☆Tonight,VENUS,165,5,23,33,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
748,21,エッジ,雷君,PON,181,8,24,40,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
749,21,エッセンシャリー,True Blue,dj TAKA feat.AiMEE,164,10,29,42,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
750,21,エピックプログレ,量子の海のリントヴルム,黒猫ダンジョン,280,12,28,41,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
751,21,エモーショナルデュオ,カタルシスの月,日向美ビタースイーツ♪,200,10,26,38,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
752,21,エレクトリックマヌーシュスウィング,デッドボヲルdeホームラン,猫叉Masterβ2,145,9,21,37,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
753,21,エレクトロショック,attack in the minor key,Mr.T,164,11,24,38,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
754,21,エレクトロバロック,Amalgamation,Mystic Moon,166,11,23,42,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
755,21,エンジェリオン,生命の環を紡いで,han@*mori,105-172,15,33,43,50,1,2025-02-12 22:30:00,2025-02-12 22:30:00
756,21,オービタリックレボリューション,Synergy For Angels,TAG×U1-ASAMi,160,13,28,38,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
757,21,オリエンタルコア,The Wind of Gold,kors k,170,7,24,36,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
758,21,お米タル,お米の美味しい炊き方、そしてお米を食べることによるその効果。,大日本鉄倶楽部【あさき＆96】,190,8,25,40,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
759,21,ガールズロマンスポップ,カタテ読書,はるなば feat.NU-KO,188,12,27,36,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
760,21,カラーフュージョン,Riot of Color,TAG,150,7,26,39,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
761,21,キーボーズポップ,PEACEFUL PLANET PARTY,seiya-murai + A.I.Units,140,-1,24,34,40,1,2025-02-12 22:30:00,2025-02-12 22:30:00
762,21,キャンディレイヴ,Wuv U,kors k,173,8,24,35,42,1,2025-02-12 22:30:00,2025-02-12 22:30:00
763,21,クイズマジックアカデミー2,灼熱の翼,マジックアカデミー管弦楽部×劇団レコード,166,4,20,29,37,1,2025-02-12 22:30:00,2025-02-12 22:30:00
764,21,グラヴィオール,STULTI,MAX MAXIMIZER VS DJ TOTTO,90-182,19,28,44,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
765,21,グラティテュード,とってもとっても、ありがとう。,日向美ビタースイーツ♪,92,3,23,27,34,1,2025-02-12 22:30:00,2025-02-12 22:30:00
766,21,クリエイター,創世ノート,PON+wac,200,6,23,42,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
767,21,くりむ童話2,去る金合戦,あさきのくりむ童話,164,7,23,34,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
768,21,コスモドライブ,Cosmic Hurricane,TAG,188,5,26,38,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
769,21,コンテンポラリーネイション6,砂塵カゲロウ,猫叉Master,90,-1,17,29,40,1,2025-02-12 22:30:00,2025-02-12 22:30:00
770,21,サイバーシンフォニックポップ,メイメツ、フラグメンツ,中山真斗(Elements Garden) feat. 桜川めぐ,157,6,26,34,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
771,21,シーソーファンタジー,She saw a miracle,OJ ENSEMBLE,180,-1,24,35,41,1,2025-02-12 22:30:00,2025-02-12 22:30:00
772,21,ジャッジメント,終末を追う者,S-C-U×PON,185,15,32,44,49,1,2025-02-12 22:30:00,2025-02-12 22:30:00
773,21,シュピーゲル,水鏡,PON,157,7,25,36,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
774,21,シュプールフュージョン,Snowfield Express,TIME CAPSULE Lab.,188,-1,25,39,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
775,21,ジュブナイルロック,偽りのアルカディア,夏川陽子,197,-1,25,40,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
776,21,シンフォノベーティブロック,Stella Sinistra,Akhuta Philharmonic Orchestra,120-180,11,28,39,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
777,21,スイーツプログレッシヴ,ちくわパフェだよ☆ＣＫＰ,日向美ビタースイーツ♪,205,12,29,39,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
778,21,スイーツポップ,恋とキングコング,日向美ビタースイーツ♪,158,6,22,34,40,1,2025-02-12 22:30:00,2025-02-12 22:30:00
779,21,スウィートロニカ,晴天Bon Voyage,TOMOSUKE × seiya-murai feat. ALT,230,4,21,32,41,1,2025-02-12 22:30:00,2025-02-12 22:30:00
780,21,スウィングラテ,coffee break,そよもぎ,186,12,26,34,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
781,21,スカーレット,紅焔,PON,175,7,26,40,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
782,21,スティールクロニクル,Dawn of departure,YNKT MDKS BAND,180,6,19,31,41,1,2025-02-12 22:30:00,2025-02-12 22:30:00
783,21,スノーウィーコア,snow prism,Qrispy Joybox,196,5,27,35,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
784,21,スピードダンス,GAIA,猫叉L.E.D.Master+,180,17,30,43,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
785,21,スピットロック,Throat,Hommarju add. YUNRO,150,-1,26,34,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
786,21,スプリングテクノ,spring pony,S-C-U,150,8,24,33,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
787,21,スペースレクイエム,Zirkfied,iconoclasm,210,15,30,41,49,1,2025-02-12 22:30:00,2025-02-12 22:30:00
788,21,スロープカーニバル,滑り台のマーチ,Mutsuhiko Izumi,162,-1,23,31,41,1,2025-02-12 22:30:00,2025-02-12 22:30:00
789,21,セツナトリップ,セツナトリップ,Last Note. feat. GUMI,145,6,24,32,44,0,2025-02-12 22:30:00,2025-02-12 22:30:00
790,21,ゾディアックオラクル1,ストレイ・マーチ,少年ゾディアック,180,9,29,40,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
791,21,ゾディアックオラクル7,アストライアの双皿,ZODIACSYNDICATE,173,13,29,42,49,1,2025-02-12 22:30:00,2025-02-12 22:30:00
792,21,チッピンレイヴ,Bleep Beep Bop,kors k,175,12,28,37,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
793,21,チャイニーズマインド,悠久神話録 -遥かなる山脈に流れる大河の畔にて-,劇団レコード,100-182,-1,23,31,42,1,2025-02-12 22:30:00,2025-02-12 22:30:00
794,21,ディーヴァポップ,LUV×REVO,星野奏子とTAG それとPON,181,7,26,34,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
795,21,デジタルロック,X-Plan,Tom-H@ck feat.Nadia,250,7,24,35,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
796,21,テックトランス,yellow head joe,S-C-U,187,9,25,35,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
797,21,ドラムステップ,Empathetic,Sota÷Des,180,3,26,33,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
798,21,ドラムンコアダスト,Mynarco,positive MAD-crew,181,15,27,35,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
799,21,ドラムンベース,Far east nightbird,猫叉Master,180,9,23,34,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
800,21,ドリームチャンプル,Dimensiva Vulnus,Akhuta,120-140,-1,29,41,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
801,21,トリックポップ,Smiling,Sota Fujimori feat.Nagisa,160,-1,25,36,42,1,2025-02-12 22:30:00,2025-02-12 22:30:00
802,21,ナイトメアメタル,背徳と邪悪のエピタフ,96 vs Vivian,80-190,14,31,41,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
803,21,ニューファンクロック,KARISOME,七誌,130,5,23,35,42,1,2025-02-12 22:30:00,2025-02-12 22:30:00
804,21,ノードトランス,connect,kuma feat. 安海ひつじ,148,-1,22,32,39,1,2025-02-12 22:30:00,2025-02-12 22:30:00
805,21,ノマディックネイション2,Esperanza,猫叉劇団,135,8,27,42,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
806,21,ハードルネッサンス,Elemental Creation,dj TAKA meets DJ YOSHITAKA,212,15,35,44,49,1,2025-02-12 22:30:00,2025-02-12 22:30:00
807,21,ハードルネッサンス2,Evans,DJ YOSHITAKA,185,12,28,40,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
808,21,ハードルネッサンス3,JOMANDA,DJ YOSHITAKA,90-300,17,30,43,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
809,21,バイオテクノ,彙電子奏叉,742,211-215,-1,27,38,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
810,21,ハイカラポップ,屋根裏ポスト,three-weeks-old lovesick puppy,184,-1,21,31,38,1,2025-02-12 22:30:00,2025-02-12 22:30:00
811,21,ハイコア,†渚の小悪魔ラヴリィ～レイディオ†,夏色ビキニのPrim,190,6,23,33,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
812,21,ハイテンションギャルロック,イブの時代っ！,日向美ビタースイーツ♪,210,9,25,36,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
813,21,ハイブリープ,恋する☆宇宙戦争っ！！,Prim,200,6,27,35,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
814,21,ハイνブリープ,キャトられ♥恋はモ～モク,ギュ～っとしたい♥Prim,196,9,28,38,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
815,21,ハッピー,quaver♪,Risk Junk,182-186,13,29,40,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
816,21,ハッピーサッドコア,Engraved Mark,Ryu☆ ∞ Des-ROW,188,6,28,39,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
817,21,ハッピーハードコア,I'm so Happy,Ryu☆,181,13,24,38,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
818,21,ハッピーハードコア,Sakura Sunrise,Ryu☆,181,8,25,37,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
819,21,ハッピーブラスポップ,いたずらな天使と☆Christmas Eve,達見 恵 featured by 佐野宏晃,182,4,17,30,35,1,2025-02-12 22:30:00,2025-02-12 22:30:00
820,21,パティスリーポップ,スイーツ・ドリーム,Tatsh feat.Prico,194,-1,24,35,42,1,2025-02-12 22:30:00,2025-02-12 22:30:00
821,21,ビーストメタル,野獣ワイルド,ブタパンチ,249,16,30,39,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
822,21,ビタミンポップ,WORLD COLOR,猫叉Master feat.林ももこ,110,7,21,31,38,1,2025-02-12 22:30:00,2025-02-12 22:30:00
823,21,ビッグビート,HYENA,Hommarju,178,5,26,36,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
824,21,ファンタジアフュージョン,プロキオンの騎士団,Flying Kite,135,11,26,37,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
825,21,フォーエバーフレンズ,走れメロンパン,日向美ビタースイーツ♪,170,6,22,30,38,1,2025-02-12 22:30:00,2025-02-12 22:30:00
826,21,プラチナムジャパネスク,ЁVOLUTIΦN,TЁЯRA,165,5,26,37,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
827,21,ブラックアルバム,OVERHEAT -Type P-,DOUBLE IMPACT,155,-1,27,42,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
828,21,ブラッドメタル,IX,dj TAKA VS DJ TOTTO feat.藍,198,14,32,44,49,1,2025-02-12 22:30:00,2025-02-12 22:30:00
829,21,プリズムユーロ,7 Colors,kors k feat.吉河順央,156,7,23,35,42,1,2025-02-12 22:30:00,2025-02-12 22:30:00
830,21,ブルームフュージョン,アルストロメリア,TAG,144,-1,26,38,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
831,21,ブレイクアウトロック,雨ノチHello,TLION69,189,5,24,34,39,1,2025-02-12 22:30:00,2025-02-12 22:30:00
832,21,ブロークンサンバブレイク,灼熱Beach Side Bunny,DJ Mass MAD Izm*,153,11,28,40,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
833,21,プログレッシブ,Concertino In Blue,佐々木博史,103-155,19,32,42,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
834,21,ベースボールヒロイン,轟け！恋のビーンボール！！,ダイナミック野球兄弟 v.s. クロスファイヤーPrim,180,11,29,41,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
